,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
2416,Santana,BR,-0.0583,-51.1817,89.78,66,40,10.36,heavy intensity rain
2417,Sorong,ID,-0.8833,131.25,78.58,82,100,3.67,overcast clouds
2418,Saint-Augustin,CA,51.226,-58.6502,4.12,71,9,15.61,clear sky
2419,Calamar,CO,10.2511,-74.9146,87.75,32,31,8.52,scattered clouds
2420,Sosnovo-Ozerskoye,RU,52.5249,111.5418,-25.46,100,95,4.0,overcast clouds
2421,Upington,ZA,-28.4478,21.2561,89.98,23,20,12.66,few clouds
2422,Rio Cuarto,AR,-33.1307,-64.3499,78.67,40,0,13.8,clear sky
2423,Miles City,US,46.4083,-105.8406,41.5,41,85,13.42,overcast clouds
2424,Shimoda,JP,34.6667,138.95,46.51,93,100,22.17,moderate rain
2425,Magnolia,US,33.2671,-93.2393,42.06,26,1,6.67,clear sky
2426,Saint George,US,37.1041,-113.5841,63.36,32,0,0.0,clear sky
2427,Mossendjo,CG,-2.9506,12.7261,74.62,93,100,2.93,light rain
2428,Mackay,AU,-21.15,149.2,74.68,83,75,23.02,broken clouds
2429,Watsa,CD,3.0372,29.5355,83.91,26,91,2.51,overcast clouds
2430,Nanae,JP,41.8833,140.6833,24.51,92,43,3.78,scattered clouds
2431,Flinders,AU,-34.5833,150.8552,66.38,79,86,5.01,overcast clouds
2432,Bima,ID,-8.4667,118.7167,76.24,92,88,0.87,overcast clouds
2433,Southbridge,US,42.0751,-72.0334,31.93,80,100,3.51,overcast clouds
2434,Deputatskiy,RU,69.3,139.9,-16.74,94,100,6.49,overcast clouds
2435,Formosa Do Rio Preto,BR,-11.0483,-45.1931,82.27,73,84,1.83,broken clouds
2436,Abu Dhabi,AE,24.4667,54.3667,66.22,47,20,5.75,few clouds
2437,Jijiga,ET,9.35,42.8,65.98,57,98,15.59,overcast clouds
2438,San Jose,US,37.3394,-121.895,67.82,54,20,0.0,few clouds
2439,Osakarovka,KZ,50.565,72.5692,21.42,97,100,7.07,overcast clouds
2440,Celestun,MX,20.8667,-90.4,74.93,70,69,17.58,broken clouds
2441,Skegness,GB,53.1436,0.3363,46.69,90,100,29.84,light rain
2442,Ponnampet,IN,12.15,75.9333,64.6,91,41,2.26,scattered clouds
2443,Teahupoo,PF,-17.8333,-149.2667,73.36,77,98,17.58,light rain
2444,Lebanon,US,36.2081,-86.2911,33.21,54,0,0.0,clear sky
2445,Crotone,IT,39.0851,17.1178,46.92,67,42,7.47,scattered clouds
2446,Ambulu,ID,-8.345,113.6058,75.45,92,99,2.33,overcast clouds
2447,Hamilton,US,39.1834,-84.5333,26.6,61,35,3.0,scattered clouds
2448,Acapulco,MX,16.8634,-99.8901,84.76,44,100,5.21,overcast clouds
2449,Grand-Lahou,CI,5.1367,-5.0242,82.72,71,33,9.66,light rain
2450,Bandrele,YT,-12.9067,45.1914,78.55,89,0,0.0,clear sky
2451,Elat,IL,29.5581,34.9482,67.84,42,0,6.91,clear sky
2452,Katherine,AU,-14.4667,132.2667,77.32,88,40,1.14,scattered clouds
2453,Stantsionno-Oyashinskiy,RU,55.4664,83.8245,17.98,95,100,10.8,light snow
2454,Vila Franca Do Campo,PT,37.7167,-25.4333,65.19,65,97,6.51,overcast clouds
2455,Valle Hermoso,MX,25.6667,-97.8333,54.93,30,31,12.15,scattered clouds
2456,Zhigansk,RU,66.7697,123.3711,-34.38,100,98,2.89,overcast clouds
2457,Nerl,RU,56.6628,40.3893,28.53,95,95,7.65,light snow
2458,Ville-Marie,CA,47.3335,-79.433,-20.2,81,100,3.24,overcast clouds
2459,Maniitsoq,GL,65.4167,-52.9,6.94,94,100,20.89,snow
2460,Ko Samui,TH,9.5357,99.9357,82.54,75,33,11.79,scattered clouds
2461,Mayo,US,38.8876,-76.5119,36.34,86,100,10.0,light snow
2462,Sabha,LY,27.0377,14.4283,61.0,21,72,9.55,broken clouds
2463,Ostrovnoy,RU,68.0531,39.5131,11.86,79,36,13.31,scattered clouds
2464,Sankt Wendel,DE,49.4667,7.1667,50.45,66,97,7.54,overcast clouds
2465,Chegdomyn,RU,51.1167,133.0167,1.62,97,100,1.54,overcast clouds
2466,Isangel,VU,-19.55,169.2667,78.42,89,86,5.88,overcast clouds
2467,Belyy Gorodok,RU,56.965,37.5125,30.97,92,100,8.95,overcast clouds
2468,Stornoway,GB,58.2093,-6.3865,44.56,89,20,5.75,few clouds
2469,Staryy Oskol,RU,51.2967,37.8417,19.92,90,6,7.25,clear sky
2470,Whitecourt,CA,54.1502,-115.6855,33.04,64,40,9.22,scattered clouds
2471,Zihuatanejo,MX,17.6333,-101.55,85.14,39,47,5.79,scattered clouds
2472,Swedru,GH,5.5371,-0.6998,85.91,59,46,12.97,light rain
2473,Pozo Colorado,PY,-23.4923,-58.7972,97.32,27,69,5.28,broken clouds
2474,Gigmoto,PH,13.7796,124.39,76.28,85,86,10.51,overcast clouds
2475,Poso,ID,-1.3959,120.7524,75.85,87,100,4.43,light rain
2476,Vicksburg,US,32.3526,-90.8779,45.55,42,0,9.22,clear sky
2477,Troitskoye,RU,52.9821,84.6757,14.32,84,100,6.26,overcast clouds
2478,Bonavista,CA,48.6499,-53.1147,41.0,71,100,16.44,overcast clouds
2479,Maarianhamina,AX,60.0973,19.9348,37.26,81,100,17.27,overcast clouds
2480,Ous,RU,60.9058,61.5186,3.49,98,99,3.74,overcast clouds
2481,Chopda,IN,21.25,75.3,74.66,30,0,4.59,clear sky
2482,Ust-Kuyga,RU,70.0167,135.6,-11.79,92,100,6.64,overcast clouds
2483,Katobu,ID,-4.9408,122.5276,74.41,96,99,4.76,overcast clouds
2484,Columbus,US,39.9612,-82.9988,24.87,68,100,6.91,overcast clouds
2485,Yuancheng,CN,36.652,107.7896,21.76,77,21,2.84,few clouds
2486,Kamaishi,JP,39.2667,141.8833,33.89,67,100,3.85,overcast clouds
2487,Waingapu,ID,-9.6567,120.2641,78.03,87,96,2.82,overcast clouds
2488,Terrace,CA,54.5163,-128.6035,31.91,100,100,2.3,fog
2489,Dawlatabad,AF,36.4141,64.9053,43.77,56,18,3.04,few clouds
2490,Nara,JP,34.6851,135.8049,40.28,85,100,4.76,light rain
2491,Porbandar,IN,21.6422,69.6093,70.25,54,0,11.1,clear sky
2492,Djambala,CG,-2.5447,14.7533,72.52,83,95,4.12,light rain
2493,Bandarbeyla,SO,9.4942,50.8122,76.14,63,39,18.72,scattered clouds
2494,Trelew,AR,-43.249,-65.3051,93.67,12,10,18.03,clear sky
2495,Snasa,NO,64.2457,12.3778,34.39,97,100,8.23,overcast clouds
2496,Bontang,ID,0.1333,117.5,79.2,79,99,6.13,overcast clouds
2497,Parnu,EE,58.3859,24.4971,35.01,85,100,20.92,overcast clouds
2498,Sibolga,ID,1.7427,98.7792,75.97,89,83,2.91,light rain
2499,Kenora,CA,49.8167,-94.4337,-13.23,69,75,9.22,broken clouds
2500,Souris,CA,49.6172,-100.2612,8.74,93,100,15.21,light snow
2501,Mendota,US,36.7536,-120.3816,59.47,46,9,3.51,clear sky
2502,Aksu,CN,41.1231,80.2644,30.47,39,10,4.38,clear sky
2503,Pitimbu,BR,-7.4706,-34.8086,88.39,65,2,10.87,clear sky
2504,Manado,ID,1.487,124.8455,74.17,100,40,2.3,scattered clouds
2505,Namanyere,TZ,-7.5167,31.05,61.79,94,84,1.39,light rain
2506,Linjiang,CN,41.8069,126.9078,17.04,91,100,2.04,overcast clouds
2507,Umm Kaddadah,SD,13.6017,26.6876,72.77,12,7,12.77,clear sky
2508,Ahuimanu,US,21.4447,-157.8378,71.85,86,50,1.01,scattered clouds
2509,Aksay,RU,47.26,39.87,32.25,55,0,3.0,clear sky
2510,Dumas,US,35.8656,-101.9732,48.67,34,0,8.05,clear sky
2511,Nancha,CN,47.1333,129.2667,-7.65,100,69,1.86,broken clouds
2512,Ranong,TH,9.9658,98.6348,76.75,87,64,3.89,broken clouds
2513,Okhtyrka,UA,50.3104,34.8988,25.34,93,6,5.7,clear sky
2514,Kon Tum,VN,14.35,108.0,67.01,97,37,2.98,scattered clouds
2515,Parintins,BR,-2.6283,-56.7358,82.72,76,87,3.8,overcast clouds
2516,Fort Saint James,CA,54.4333,-124.25,28.51,94,100,0.27,overcast clouds
2517,Roald,NO,62.5833,6.1333,41.14,87,75,10.36,broken clouds
2518,Mnogovershinnyy,RU,53.9353,139.9242,-10.7,94,94,2.51,overcast clouds
2519,Walvis Bay,NA,-22.9575,14.5053,83.35,54,12,12.66,few clouds
2520,Simao,CN,22.7886,100.9748,49.55,47,2,2.08,clear sky
2521,Kelo,TD,9.3086,15.8066,88.95,10,21,5.1,few clouds
2522,Gorontalo,ID,0.5412,123.0595,73.49,95,99,2.01,overcast clouds
2523,Esso,RU,55.9333,158.7,5.16,97,100,2.71,overcast clouds
2524,Maku,IR,39.2911,44.4521,28.74,67,76,3.83,broken clouds
2525,Lambari,BR,-21.9756,-45.3503,74.01,80,82,5.75,broken clouds
2526,Sidi Bin Nur,TN,35.5333,10.9167,57.11,73,94,8.32,overcast clouds
2527,Ketchikan,US,55.3422,-131.6461,37.87,100,100,0.0,light rain
2528,Lagunas,PE,-5.2269,-75.6753,85.73,62,97,3.62,light rain
2529,Te Anau,NZ,-45.4167,167.7167,42.49,95,23,1.63,few clouds
2530,Jishou,CN,28.3167,109.7167,44.73,77,100,1.79,overcast clouds
2531,Bengkulu,ID,-3.8004,102.2655,77.18,87,100,4.03,overcast clouds
2532,Nanga Eboko,CM,4.6833,12.3667,84.92,20,87,1.48,overcast clouds
2533,Altay,CN,47.8667,88.1167,2.41,74,46,7.96,scattered clouds
2534,Hvide Sande,DK,56.0045,8.1294,39.49,83,100,26.91,overcast clouds
2535,Sur,OM,22.5667,59.5289,73.11,67,0,2.8,clear sky
2536,Palmas,BR,-10.2128,-48.3603,82.27,74,40,8.05,scattered clouds
2537,Labrea,BR,-7.2586,-64.7981,84.02,79,92,2.77,light rain
2538,Chaupal,IN,30.95,77.5833,34.97,74,0,2.95,clear sky
2539,Santa Cruz De La Palma,ES,28.6835,-17.7642,70.14,64,20,10.36,few clouds
2540,Alofi,NU,-19.0595,-169.9187,73.29,94,100,3.44,overcast clouds
2541,Huilong,CN,31.8111,121.655,45.03,81,100,8.23,overcast clouds
2542,Gravelbourg,CA,49.8834,-106.5512,34.07,78,38,17.49,scattered clouds
2543,Pedregulho,BR,-20.2569,-47.4767,74.73,75,80,5.93,broken clouds
2544,Yanam,IN,16.7333,82.2167,70.39,74,3,3.94,clear sky
2545,Akcaabat,TR,41.0212,39.5715,46.27,87,75,3.44,broken clouds
2546,Xuchang,CN,34.0167,113.8167,41.88,81,98,6.62,overcast clouds
2547,Nantucket,US,41.2835,-70.0995,35.15,84,100,17.11,overcast clouds
2548,Khartoum,SD,15.5518,32.5324,83.01,16,55,11.63,broken clouds
2549,Quatre Cocos,MU,-20.2078,57.7625,81.09,84,100,12.46,overcast clouds
2550,Yarmouth,US,41.7057,-70.2286,35.15,89,100,9.22,overcast clouds
2551,San Carlos De Bariloche,AR,-41.1456,-71.3082,82.24,16,0,8.05,clear sky
2552,Raudeberg,NO,61.9875,5.1352,41.67,94,100,8.01,light rain
2553,Taltal,CL,-25.4,-70.4833,72.39,67,0,8.9,clear sky
2554,Matata,NZ,-37.8833,176.75,59.85,79,26,6.42,scattered clouds
2555,Teterow,DE,53.7833,12.5667,40.91,68,96,10.47,overcast clouds
2556,Ratnagiri,IN,16.9833,73.3,74.12,64,2,8.08,clear sky
2557,Numata,JP,36.6333,139.05,34.12,85,100,6.22,snow
2558,Ust-Kulom,RU,61.6864,53.6902,5.56,100,94,1.79,overcast clouds
2559,Matara,LK,5.9485,80.5353,74.03,90,100,11.68,overcast clouds
2560,Marang,MY,5.2056,103.2059,80.51,89,65,2.98,broken clouds
2561,Henties Bay,NA,-22.116,14.2845,76.86,78,13,7.45,few clouds
2562,Andenes,NO,69.3143,16.1194,31.98,80,75,19.57,broken clouds
2563,Tsukumi,JP,33.0706,131.8572,44.29,88,100,15.08,light rain
2564,Kiunga,PG,-6.1219,141.2906,73.38,93,92,3.02,overcast clouds
2565,Phan Thiet,VN,10.9333,108.1,75.81,84,68,7.14,broken clouds
2566,Karlshamn,SE,56.1706,14.8619,38.52,74,100,13.62,overcast clouds
2567,Adrar,MR,20.5022,-10.0711,76.42,12,33,12.53,scattered clouds
2568,Jacmel,HT,18.2342,-72.5347,83.03,54,0,7.56,clear sky
2569,Caravelas,BR,-17.7125,-39.2481,83.3,66,96,10.6,very heavy rain
2570,Iberia,US,29.9502,-91.7507,45.97,34,1,15.39,clear sky
2571,Kavaratti,IN,10.5669,72.642,81.27,68,5,5.17,clear sky
2572,Erenhot,CN,43.6475,111.9767,-4.92,90,11,6.11,few clouds
2573,Kathu,TH,7.9178,98.3332,78.62,73,69,5.75,broken clouds
2574,Hirara,JP,24.8,125.2833,67.24,87,100,27.29,overcast clouds
2575,Makakilo City,US,21.3469,-158.0858,70.68,85,31,11.45,scattered clouds
2576,Sikonge,TZ,-5.6333,32.7667,78.89,89,57,2.86,moderate rain
2577,Christiana,ZA,-27.914,25.1611,78.58,31,1,4.76,clear sky
2578,Hudson,US,40.7168,-74.0663,34.72,88,100,11.5,light snow
2579,Grass Valley,US,39.2191,-121.0611,64.78,39,0,3.0,clear sky
2580,Sayat,TM,38.7839,63.8803,40.87,41,5,3.89,clear sky
2581,Pangoa,PE,-12.1167,-73.0,76.59,81,81,3.4,broken clouds
2582,Orlik,RU,52.5178,99.825,-14.33,98,100,1.57,overcast clouds
2583,Ceyhan,TR,37.0247,35.8175,55.74,80,91,1.54,overcast clouds
2584,Bekhtery,UA,46.251,32.2927,33.01,57,9,6.49,clear sky
2585,Ayna,PE,-12.65,-73.9167,73.9,87,100,2.51,overcast clouds
2586,Seoul,KR,37.5683,126.9778,35.04,75,0,5.75,clear sky
2587,Tutoia,BR,-2.7619,-42.2744,87.78,62,22,13.29,few clouds
2588,Amalapuram,IN,16.5833,82.0167,69.76,76,3,3.49,clear sky
2589,Tual,ID,-5.6667,132.75,80.65,77,76,7.4,broken clouds
2590,The Valley,AI,18.217,-63.0578,81.82,83,75,14.97,broken clouds
2591,Barabai,ID,-2.5833,115.3833,75.78,87,99,0.89,overcast clouds
2592,Rapid Valley,US,44.0625,-103.1463,51.62,46,27,8.01,scattered clouds
2593,Los Llanos De Aridane,ES,28.6585,-17.9182,66.13,65,20,10.36,few clouds
2594,Dongsheng,CN,39.8161,109.9776,9.34,61,20,5.39,few clouds
2595,Lompoc,US,34.6391,-120.4579,81.12,30,24,2.77,few clouds
2596,Suibara,JP,37.8333,139.2333,33.87,83,100,2.8,overcast clouds
2597,Padang,ID,-0.9492,100.3543,77.77,83,99,3.69,overcast clouds
2598,Kimbe,PG,-5.5502,150.1429,75.92,94,99,3.09,overcast clouds
2599,Nahrin,AF,36.0649,69.1334,41.0,82,100,0.36,overcast clouds
2600,San Cristobal,VE,7.7669,-72.225,77.18,39,80,6.71,broken clouds
2601,Filadelfia,US,39.9523,-75.1638,35.11,91,100,8.05,snow
2602,Tricase,IT,39.9304,18.3553,52.32,74,15,10.65,few clouds
2603,Ambanja,MG,-13.6833,48.45,75.69,91,37,1.52,light rain
2604,Port-Gentil,GA,-0.7193,8.7815,78.76,89,75,2.3,light rain
2605,Anadyr,RU,64.75,177.4833,-26.9,68,0,11.18,clear sky
2606,Sangar,RU,63.9242,127.4739,-34.92,100,70,2.1,broken clouds
2607,Octeville,FR,49.6261,-1.6435,49.78,93,100,27.63,moderate rain
2608,Yerbogachen,RU,61.2767,108.0108,-28.39,100,88,3.36,overcast clouds
2609,West Bay,KY,19.3667,-81.4167,85.06,81,75,4.0,broken clouds
2610,Port Shepstone,ZA,-30.7414,30.455,79.92,81,48,17.52,light rain
2611,Evensk,RU,61.95,159.2333,-6.68,74,27,8.97,scattered clouds
2612,Santa Maria,BR,-29.6842,-53.8069,74.5,69,75,5.75,broken clouds
2613,Magsalangi,PH,12.1828,123.5666,76.39,86,100,10.29,overcast clouds
2614,Bilibino,RU,68.0546,166.4372,-32.91,100,92,2.42,overcast clouds
2615,The Pas,CA,53.8251,-101.2541,1.42,85,100,8.05,light snow
2616,Ciudad Bolivar,VE,8.1222,-63.5497,89.51,41,97,10.58,overcast clouds
2617,Huarmey,PE,-10.0681,-78.1522,77.5,68,26,10.22,scattered clouds
2618,Loreto,MX,22.2667,-101.9667,58.95,50,91,9.35,overcast clouds
2619,Bondo,CD,3.8146,23.6866,84.45,25,62,2.91,broken clouds
2620,Manta,EC,-0.95,-80.7333,80.38,78,75,4.61,broken clouds
2621,Yulara,AU,-25.2406,130.9889,75.04,27,0,5.75,clear sky
2622,Arlit,NE,18.7369,7.3853,80.31,7,0,2.3,clear sky
2623,Solnechnyy,RU,50.7214,136.6319,10.74,95,100,4.9,overcast clouds
2624,Atyrau,KZ,47.1167,51.8833,28.42,93,75,17.9,mist
2625,Copiapo,CL,-27.3667,-70.3333,71.29,34,7,10.54,clear sky
2626,Chupa,RU,66.27,33.0549,17.89,92,100,11.16,overcast clouds
2627,Amga,RU,60.8953,131.9608,-13.07,100,99,0.78,overcast clouds
2628,Davila,PH,18.4726,120.5763,78.01,79,8,2.71,clear sky
2629,Creston,US,41.0586,-94.3614,17.53,67,75,16.11,broken clouds
2630,Hobbs,US,32.7026,-103.136,50.34,38,0,4.61,clear sky
2631,Praia,CV,14.9215,-23.5087,81.14,50,0,20.71,clear sky
2632,Tigil,RU,57.8,158.6667,-9.76,98,100,2.68,overcast clouds
2633,Salta,AR,-24.7859,-65.4117,69.58,67,75,6.91,broken clouds
2634,Usogorsk,RU,63.4106,48.6872,14.49,97,97,4.83,overcast clouds
2635,Manyana,BW,-23.4,21.7167,82.99,30,95,0.87,overcast clouds
2636,Ubinskoye,RU,55.3068,79.6802,18.37,95,100,10.47,light snow
2637,Megion,RU,61.0296,76.1136,-3.98,100,96,9.84,overcast clouds
2638,Oshawa,CA,43.9001,-78.8496,13.05,64,100,8.05,overcast clouds
2639,Todos Santos,MX,23.45,-110.2167,78.12,56,100,2.19,overcast clouds
2640,Farafangana,MG,-22.8167,47.8333,76.78,87,5,4.59,clear sky
2641,Kijang,KR,35.2442,129.2139,46.13,78,100,10.25,overcast clouds
2642,Wasilla,US,61.5814,-149.4394,31.95,92,100,3.0,overcast clouds
2643,Narovchat,RU,53.8765,43.6946,27.95,93,99,13.53,overcast clouds
2644,Santa Marta,CO,11.2408,-74.199,95.34,74,20,6.91,few clouds
2645,Mordovo,RU,52.0834,40.77,16.72,91,7,8.25,clear sky
2646,Biltine,TD,14.5333,20.9167,83.89,10,84,11.16,broken clouds
2647,Charagua,BO,-19.8,-63.2167,72.97,45,99,6.22,overcast clouds
2648,Bosobolo,CD,4.1833,19.9,87.6,20,95,1.25,overcast clouds
2649,Portland,US,45.5234,-122.6762,51.28,59,0,8.99,clear sky
2650,Nyandoma,RU,61.669,40.1991,13.87,97,75,6.89,broken clouds
2651,Axim,GH,4.8699,-2.2405,82.71,72,92,10.74,overcast clouds
2652,Macas,EC,-2.3167,-78.1167,74.95,83,75,3.44,broken clouds
2653,Bogale,MM,16.2833,95.4,66.31,68,11,6.49,few clouds
2654,Calvinia,ZA,-31.4707,19.776,72.39,63,79,7.56,light rain
2655,Adra,ES,36.7496,-3.0206,63.81,75,1,7.11,clear sky
2656,Mersing,MY,2.4312,103.8405,80.51,83,64,3.44,broken clouds
2657,Ilanskiy,RU,56.2358,96.065,-7.98,93,23,8.25,few clouds
2658,Chake Chake,TZ,-5.2459,39.7666,78.58,79,100,9.71,overcast clouds
2659,Pierre,US,44.3683,-100.351,21.43,49,22,12.88,few clouds
2660,Baruun-Urt,MN,46.6806,113.2792,-15.47,98,91,2.93,overcast clouds
2661,Fernie,CA,49.5,-115.0687,35.69,91,100,2.04,overcast clouds
2662,Namibe,AO,-15.1961,12.1522,77.07,73,100,7.65,overcast clouds
2663,Pilar,BR,-9.5972,-35.9567,89.53,44,7,16.24,clear sky
2664,Yaan,NG,7.3833,8.5667,97.45,8,18,5.48,few clouds
2665,Dukat,RU,62.55,155.55,-28.23,100,31,3.4,scattered clouds
2666,Lunenburg,CA,44.3835,-64.3155,36.21,69,100,9.22,overcast clouds
2667,Aracataca,CO,10.5918,-74.1898,95.09,49,9,7.11,clear sky
2668,Sladkovo,RU,55.5284,70.3385,-5.15,100,89,6.82,overcast clouds
2669,Barraute,CA,48.4335,-77.6328,0.18,76,99,1.83,overcast clouds
2670,Nueva Gerona,CU,21.8833,-82.8,81.0,65,81,6.98,broken clouds
2671,Port Blair,IN,11.6667,92.75,77.04,78,40,3.44,mist
2672,Soria,ES,41.6667,-2.6667,49.1,58,87,15.95,overcast clouds
2673,San Rafael Del Sur,NI,11.8485,-86.4384,86.97,35,0,11.25,clear sky
2674,Moulins,FR,46.5,3.3333,55.6,63,41,12.82,scattered clouds
2675,Finschhafen,PG,-6.6024,147.8681,78.62,82,83,5.77,broken clouds
2676,Omsukchan,RU,62.5333,155.8,-29.6,100,40,3.58,scattered clouds
2677,Nerchinskiy Zavod,RU,51.3088,119.61,-23.76,100,90,2.48,overcast clouds
2678,Zhangye,CN,38.9342,100.4517,26.11,49,68,3.09,broken clouds
2679,Kropotkin,RU,45.4375,40.5756,34.52,71,5,6.15,clear sky
2680,Sobolevo,RU,54.4299,31.8996,25.63,86,90,13.4,overcast clouds
2681,Torres,BR,-29.3353,-49.7269,75.43,80,28,6.29,scattered clouds
2682,Bereda,ES,43.2686,-7.5406,51.01,100,100,10.07,light rain
2683,Haddonfield,US,39.8915,-75.0377,35.56,92,100,4.61,snow
2684,Lata,PT,40.1629,-8.3327,54.05,95,100,8.32,light rain
2685,Karratha,AU,-20.7377,116.8463,83.73,68,16,14.09,few clouds
2686,Bracebridge,CA,45.0334,-79.3163,2.34,60,0,3.44,clear sky
2687,Sambava,MG,-14.2667,50.1667,78.01,84,26,3.24,moderate rain
2688,Muriti,TZ,-1.9833,32.9167,75.31,62,82,3.87,broken clouds
2689,Sungaipenuh,ID,-2.0833,101.3833,64.06,95,96,1.59,overcast clouds
2690,Gijon,ES,43.5357,-5.6615,60.26,60,100,15.99,overcast clouds
2691,Pemangkat,ID,1.1667,108.9667,78.48,87,100,0.47,overcast clouds
2692,Tuy Hoa,VN,13.0833,109.3,74.64,93,91,5.21,overcast clouds
2693,Sarangani,PH,5.4033,125.4636,81.45,75,97,18.34,overcast clouds
2694,Quzhou,CN,28.9594,118.8686,43.59,96,100,1.72,overcast clouds
2695,Vao,NC,-22.6667,167.4833,79.41,83,100,7.61,overcast clouds
2696,Kailua,US,21.4022,-157.7394,72.14,86,28,1.01,scattered clouds
2697,Burgos,ES,42.3394,-3.7079,50.41,57,75,19.57,light rain
2698,Samoded,RU,63.6083,40.5111,7.25,95,28,4.83,scattered clouds
2699,Devils Lake,US,48.1128,-98.8651,-0.06,83,100,18.41,overcast clouds
